Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Time_Hour,Location,Card_Type,Fraud_Flag
7992,1467,18959,8,Chennai,Credit,0
7993,3801,9167,13,Hyderabad,Credit,0
7994,3410,67524,10,Delhi,Debit,0
7995,2306,93976,1,Chennai,Credit,0
7996,2576,44372,20,Chennai,Credit,0
7997,1335,20178,1,Delhi,Debit,0
7998,3209,97367,4,Delhi,Credit,0
7999,4231,69051,6,Chennai,Credit,0
8000,2497,490,21,Delhi,Credit,0
8001,4672,61005,3,Hyderabad,Debit,0
8002,4393,49663,13,Chennai,Debit,0
8003,3059,70999,1,Chennai,Debit,0
8004,2447,11713,22,Bangalore,Debit,0
8005,4144,19597,11,Chennai,Credit,0
8006,1587,81712,9,Bangalore,Credit,0
8007,2881,55,0,Delhi,Debit,0
8008,1200,7088,18,Delhi,Credit,0
8009,1521,6464,22,Hyderabad,Credit,1
8010,2887,87709,15,Bangalore,Credit,0
8011,3552,69556,14,Chennai,Debit,0
8012,4809,76636,13,Bangalore,Credit,0
8013,2711,2656,8,Delhi,Debit,0
8014,1787,16532,20,Delhi,Credit,0
8015,4110,98879,22,Hyderabad,Credit,0
8016,1059,71923,14,Delhi,Debit,0
8017,1577,33998,6,Bangalore,Debit,0
8018,1320,90037,3,Chennai,Credit,0
8019,2458,91851,20,Chennai,Debit,0
8020,4707,91300,17,Bangalore,Debit,0
8021,4747,20925,7,Hyderabad,Credit,0
8022,4479,13107,11,Chennai,Debit,0
8023,3037,32450,14,Bangalore,Debit,0
8024,1922,71508,14,Bangalore,Debit,0
8025,2409,68657,16,Delhi,Debit,0
8026,2694,87611,1,Delhi,Debit,0
8027,1568,27553,11,Hyderabad,Debit,0
8028,2101,23815,2,Hyderabad,Credit,0
8029,4265,46662,6,Hyderabad,Debit,0
8030,4356,98368,5,Bangalore,Debit,0
8031,1526,84385,13,Bangalore,Credit,1
8032,3571,93062,22,Delhi,Debit,1
8033,3660,81798,4,Chennai,Debit,0
8034,4227,9478,3,Hyderabad,Credit,0
8035,4411,31469,14,Mumbai,Credit,0
8036,3172,65245,6,Hyderabad,Debit,0
8037,1870,73745,2,Delhi,Debit,0
8038,1279,89896,12,Bangalore,Credit,0
8039,3964,39192,9,Delhi,Debit,0
8040,4977,71590,22,Delhi,Debit,0
8041,3669,38339,1,Delhi,Credit,0
8042,3893,76998,11,Mumbai,Credit,0
8043,2892,59001,23,Mumbai,Credit,0
8044,4729,11805,21,Hyderabad,Debit,0
8045,2751,84603,11,Bangalore,Credit,0
8046,4981,3940,18,Delhi,Debit,0
8047,1673,94426,18,Chennai,Credit,0
8048,2151,17225,20,Hyderabad,Credit,0
8049,3361,74777,2,Hyderabad,Debit,0
8050,1331,65737,5,Delhi,Credit,0
8051,2173,85033,1,Hyderabad,Debit,0
8052,3039,88337,23,Delhi,Debit,0
8053,2477,94761,12,Hyderabad,Debit,0
8054,1035,24338,8,Bangalore,Debit,0
8055,2708,46679,12,Hyderabad,Debit,0
8056,2443,47850,22,Hyderabad,Credit,0
8057,4093,37417,13,Chennai,Credit,0
8058,3253,77860,18,Bangalore,Debit,0
8059,3686,77804,10,Bangalore,Debit,0
8060,3895,89378,13,Bangalore,Debit,0
8061,2379,68563,15,Hyderabad,Debit,0
8062,1439,82812,9,Mumbai,Credit,1
8063,3776,29072,19,Hyderabad,Credit,0
8064,2119,69379,15,Delhi,Credit,0
8065,3988,59464,1,Chennai,Credit,0
8066,1163,1709,15,Bangalore,Credit,0
8067,1147,57991,13,Delhi,Credit,0
8068,4601,37980,20,Delhi,Debit,0
8069,3341,43523,17,Mumbai,Credit,0
8070,1194,55648,5,Bangalore,Credit,0
8071,1662,16090,6,Hyderabad,Debit,0
8072,1479,69856,12,Bangalore,Debit,0
8073,4948,13336,1,Chennai,Debit,0
8074,1122,69189,14,Bangalore,Debit,0
8075,2423,55966,16,Delhi,Debit,0
8076,3746,17650,12,Delhi,Credit,0
8077,1964,2341,6,Hyderabad,Debit,1
8078,4523,13173,0,Hyderabad,Debit,0
8079,3708,3861,2,Hyderabad,Debit,0
8080,4175,78933,19,Chennai,Credit,0
8081,2778,31326,17,Bangalore,Debit,0
8082,2485,54195,6,Mumbai,Debit,0
8083,4814,46669,20,Bangalore,Credit,0
8084,3014,81099,16,Hyderabad,Debit,0
8085,4789,70728,11,Chennai,Credit,0
8086,1709,88832,15,Bangalore,Credit,0
8087,3443,91093,23,Delhi,Debit,0
8088,1911,26764,9,Bangalore,Credit,0
8089,2360,55735,22,Delhi,Debit,0
8090,4052,12244,15,Bangalore,Debit,0
8091,4670,73112,19,Bangalore,Debit,0
8092,4213,64087,17,Bangalore,Credit,0
8093,3364,19412,14,Hyderabad,Credit,0
8094,2734,54549,22,Delhi,Credit,0
8095,4629,46331,10,Chennai,Credit,0
8096,2823,62863,17,Mumbai,Credit,0
8097,4598,44902,5,Delhi,Debit,0
8098,2579,47886,0,Hyderabad,Debit,0
8099,4472,4645,22,Delhi,Debit,0
8100,1680,95980,6,Chennai,Credit,0
8101,2333,15452,11,Delhi,Credit,0
8102,3542,65333,19,Hyderabad,Credit,0
8103,1555,92726,3,Hyderabad,Debit,0
8104,1609,88181,9,Mumbai,Debit,0
8105,4844,42773,20,Chennai,Credit,0
8106,3156,51372,1,Mumbai,Debit,0
8107,4866,46814,8,Bangalore,Credit,0
8108,1371,24961,9,Hyderabad,Debit,0
8109,3902,91338,19,Mumbai,Credit,0
8110,1615,19455,10,Hyderabad,Credit,1
8111,3815,58172,13,Hyderabad,Debit,0
8112,2914,89806,2,Bangalore,Debit,0
8113,3253,99539,0,Hyderabad,Credit,0
8114,1846,3497,6,Mumbai,Debit,0
8115,1042,53193,3,Chennai,Debit,0
8116,1864,62956,6,Delhi,Debit,0
8117,2268,10712,15,Mumbai,Credit,0
8118,4358,63051,9,Bangalore,Debit,0
8119,2378,58332,14,Delhi,Debit,0
8120,1784,4949,15,Hyderabad,Debit,0
8121,1475,28632,5,Mumbai,Debit,0
8122,1082,67521,3,Delhi,Credit,0
8123,2133,42263,3,Mumbai,Credit,0
8124,3237,75921,23,Hyderabad,Credit,0
8125,1799,83255,22,Mumbai,Debit,0
8126,1935,74131,3,Bangalore,Credit,0
8127,4980,83855,21,Delhi,Debit,0
8128,3298,37880,21,Delhi,Credit,0
8129,4795,7116,16,Delhi,Credit,0
8130,3338,10762,12,Mumbai,Debit,0
8131,2668,81577,1,Hyderabad,Debit,0
8132,4272,65415,19,Mumbai,Debit,1
8133,4868,87235,5,Mumbai,Credit,0
8134,1325,99901,21,Delhi,Debit,0
8135,2534,30856,0,Hyderabad,Debit,0
8136,4480,12260,7,Chennai,Debit,0
8137,4678,37022,17,Hyderabad,Credit,0
8138,4861,34186,20,Mumbai,Debit,0
8139,2985,44347,3,Bangalore,Credit,0
8140,2964,15995,4,Hyderabad,Credit,0
8141,1836,95251,4,Delhi,Debit,0
8142,1507,42527,14,Bangalore,Debit,0
8143,3778,79230,9,Chennai,Debit,0
8144,4672,70503,7,Chennai,Debit,0
8145,3119,85454,6,Bangalore,Credit,0
8146,2270,77463,11,Chennai,Debit,0
8147,1640,13274,10,Bangalore,Debit,0
8148,4795,3102,12,Mumbai,Credit,0
8149,3987,27322,14,Bangalore,Credit,0
8150,2878,41200,16,Mumbai,Debit,0
8151,1607,96254,21,Delhi,Debit,0
8152,4658,17366,21,Delhi,Debit,0
8153,2958,53439,17,Chennai,Debit,0
8154,1565,63382,7,Bangalore,Debit,0
8155,2367,7290,5,Mumbai,Credit,0
8156,4996,97145,10,Delhi,Credit,0
8157,3101,68824,8,Delhi,Credit,0
8158,2753,43225,4,Delhi,Debit,0
8159,3575,615,6,Chennai,Debit,0
8160,3658,87348,21,Delhi,Debit,0
8161,4603,71144,14,Hyderabad,Debit,0
8162,2581,16425,20,Chennai,Credit,0
8163,2986,25760,21,Bangalore,Credit,0
8164,3240,49945,3,Hyderabad,Debit,0
8165,4966,76689,18,Chennai,Debit,0
8166,3105,15224,12,Chennai,Debit,0
8167,4508,87379,0,Mumbai,Credit,0
8168,4182,27647,0,Hyderabad,Credit,0
8169,1128,74339,21,Hyderabad,Debit,0
8170,2872,38447,13,Hyderabad,Debit,0
8171,1705,71904,8,Delhi,Credit,0
8172,4996,33119,23,Delhi,Debit,0
8173,1851,85737,11,Bangalore,Credit,0
8174,4397,40324,17,Bangalore,Debit,0
8175,1007,74287,8,Bangalore,Credit,0
8176,3076,72548,7,Delhi,Debit,0
8177,2135,38247,13,Mumbai,Credit,0
8178,3994,48684,8,Bangalore,Credit,0
8179,4744,30091,19,Chennai,Debit,0
8180,3178,7298,1,Delhi,Credit,0
8181,3235,85415,0,Mumbai,Debit,0
8182,2698,2253,12,Chennai,Credit,0
8183,3756,52036,9,Chennai,Debit,0
8184,2498,25420,7,Delhi,Debit,0
8185,4435,35297,6,Hyderabad,Credit,1
8186,4275,75972,23,Mumbai,Debit,0
8187,3259,484,11,Delhi,Debit,0
8188,2644,63032,16,Hyderabad,Debit,0
8189,1275,65230,11,Delhi,Debit,0
8190,4144,34524,15,Delhi,Credit,0
8191,2702,24694,9,Chennai,Credit,0
8192,2795,38543,11,Delhi,Debit,0
8193,1242,83874,10,Hyderabad,Credit,0
8194,4858,4009,13,Chennai,Debit,0
8195,4173,47339,21,Hyderabad,Debit,0
8196,4034,11193,19,Hyderabad,Debit,0
8197,3732,39643,12,Chennai,Credit,0
8198,1170,39165,1,Hyderabad,Debit,0
8199,1652,22590,19,Bangalore,Debit,0
8200,2932,35531,6,Delhi,Credit,0
8201,3235,95555,0,Chennai,Debit,0
8202,4512,77147,2,Chennai,Credit,0
8203,2109,22628,19,Bangalore,Credit,0
8204,2499,12837,11,Bangalore,Credit,0
8205,3099,72098,4,Bangalore,Debit,0
8206,3158,52929,11,Bangalore,Debit,0
8207,2972,10646,2,Mumbai,Debit,0
8208,3924,97332,19,Chennai,Debit,0
8209,4925,60719,4,Hyderabad,Debit,0
8210,2066,19980,0,Chennai,Debit,0
8211,3258,48000,15,Chennai,Debit,0
8212,3035,95787,8,Chennai,Debit,0
8213,4271,18737,9,Bangalore,Debit,0
8214,4881,52883,9,Bangalore,Debit,1
8215,1857,36039,12,Mumbai,Debit,0
8216,4823,30233,15,Chennai,Debit,0
8217,3674,20808,19,Delhi,Credit,0
8218,2049,1132,3,Mumbai,Credit,0
8219,4990,96418,13,Bangalore,Debit,0
8220,1298,45941,16,Chennai,Debit,0
8221,4148,45860,4,Bangalore,Credit,0
8222,1923,46951,12,Hyderabad,Credit,0
8223,1136,83562,2,Bangalore,Debit,0
8224,2043,71112,4,Bangalore,Debit,0
8225,3487,96672,15,Mumbai,Debit,0
8226,1210,21613,18,Hyderabad,Debit,0
8227,3799,72058,18,Delhi,Debit,0
8228,2574,2825,16,Delhi,Credit,1
8229,3482,15878,17,Delhi,Debit,0
8230,1779,18024,17,Chennai,Credit,0
8231,2230,22438,22,Delhi,Credit,0
8232,3486,80641,7,Chennai,Debit,0
8233,2802,18665,17,Bangalore,Debit,0
8234,3713,37936,8,Delhi,Credit,1
8235,2065,22888,18,Mumbai,Debit,0
8236,1410,40778,9,Hyderabad,Credit,0
8237,4594,78050,1,Hyderabad,Credit,0
8238,3853,52848,16,Bangalore,Debit,0
8239,3657,72826,23,Hyderabad,Debit,0
8240,1426,70528,12,Hyderabad,Debit,0
8241,4346,19672,10,Bangalore,Credit,0
8242,2471,13586,15,Bangalore,Credit,0
8243,3949,67186,19,Bangalore,Credit,0
8244,1941,5750,6,Mumbai,Debit,0
8245,2907,38889,2,Bangalore,Credit,0
8246,1741,10298,15,Bangalore,Debit,0
8247,2392,45341,18,Bangalore,Debit,0
8248,2243,82679,19,Delhi,Credit,0
8249,2600,84941,15,Delhi,Debit,0
8250,4938,17227,1,Mumbai,Credit,0
8251,2255,19533,13,Mumbai,Debit,0
8252,1327,43865,19,Hyderabad,Debit,0
8253,2466,38583,9,Delhi,Credit,0
8254,3099,76,18,Mumbai,Debit,0
8255,4957,60661,23,Mumbai,Credit,0
8256,2966,87292,10,Hyderabad,Debit,0
8257,1375,24710,17,Bangalore,Credit,0
8258,1262,55153,10,Chennai,Credit,0
8259,1266,52303,8,Hyderabad,Debit,0
8260,3406,42132,18,Chennai,Debit,0
8261,4388,16308,19,Hyderabad,Credit,0
8262,4395,98365,9,Hyderabad,Credit,0
8263,2944,89740,2,Bangalore,Credit,0
8264,4979,95270,2,Mumbai,Credit,0
8265,4737,15439,23,Delhi,Debit,0
8266,2893,91910,7,Hyderabad,Debit,0
8267,2901,27735,5,Bangalore,Debit,0
8268,3699,59270,19,Chennai,Debit,0
8269,4634,27245,0,Mumbai,Debit,0
8270,2652,21847,19,Hyderabad,Credit,0
8271,2444,71360,23,Chennai,Credit,0
8272,1045,97219,5,Hyderabad,Debit,0
8273,4892,66382,1,Delhi,Debit,1
8274,1599,93975,18,Delhi,Credit,0
8275,1719,62957,6,Mumbai,Debit,0
8276,2912,7238,10,Chennai,Debit,0
8277,2292,23746,10,Delhi,Credit,0
8278,1600,2074,3,Bangalore,Debit,0
8279,1380,73252,19,Mumbai,Debit,0
8280,1117,36035,15,Hyderabad,Debit,0
8281,4637,6634,4,Chennai,Debit,1
8282,3163,91048,23,Chennai,Credit,0
8283,4701,27094,6,Bangalore,Debit,0
8284,1259,5335,15,Delhi,Debit,0
8285,2098,63165,14,Chennai,Credit,0
8286,2503,7420,4,Bangalore,Credit,0
8287,3352,17953,0,Bangalore,Credit,0
8288,3054,32549,19,Hyderabad,Debit,0
8289,1365,97954,21,Bangalore,Credit,0
8290,2657,23045,21,Mumbai,Credit,0
8291,3570,35250,8,Chennai,Debit,0
8292,4419,88427,20,Mumbai,Credit,0
8293,2461,70452,4,Bangalore,Debit,0
8294,3024,13616,21,Bangalore,Debit,0
8295,4286,37872,5,Mumbai,Debit,0
8296,3476,51272,2,Hyderabad,Credit,0
8297,1790,94138,5,Bangalore,Debit,0
8298,4569,90500,7,Mumbai,Credit,0
8299,4611,50718,5,Mumbai,Credit,1
8300,1746,63903,15,Chennai,Debit,0
8301,3414,54693,15,Hyderabad,Debit,0
8302,1312,22383,20,Delhi,Credit,0
8303,1537,16008,2,Mumbai,Debit,1
8304,1920,52492,16,Chennai,Credit,0
8305,2077,21004,20,Delhi,Credit,0
8306,4612,75224,5,Chennai,Credit,0
8307,2490,99733,5,Chennai,Credit,1
8308,3912,9725,21,Hyderabad,Credit,0
8309,4235,89640,18,Bangalore,Credit,0
8310,3829,31711,19,Hyderabad,Debit,0
8311,3381,64339,14,Delhi,Credit,0
8312,4618,17234,18,Hyderabad,Credit,0
8313,1797,48013,1,Bangalore,Debit,0
8314,1347,25872,7,Hyderabad,Debit,0
8315,1272,62353,6,Hyderabad,Credit,0
8316,4010,76515,7,Hyderabad,Credit,0
8317,1719,5317,12,Mumbai,Credit,0
8318,2773,52697,21,Mumbai,Debit,0
8319,4485,62864,14,Hyderabad,Credit,0
8320,3547,36075,11,Bangalore,Credit,0
8321,4164,77655,14,Bangalore,Debit,0
8322,1684,1031,13,Bangalore,Debit,0
8323,3126,43486,6,Bangalore,Debit,0
8324,1621,18522,16,Chennai,Credit,0
8325,3039,19386,4,Hyderabad,Debit,0
8326,4288,25637,19,Hyderabad,Credit,0
8327,1946,77242,9,Chennai,Debit,0
8328,3405,92912,18,Bangalore,Debit,0
8329,3665,84096,17,Delhi,Credit,0
8330,1506,53063,23,Delhi,Credit,0
8331,2582,84561,9,Chennai,Debit,0
8332,4252,9715,1,Delhi,Credit,0
8333,3623,27147,5,Mumbai,Credit,1
8334,4317,91327,2,Hyderabad,Debit,0
8335,1243,52524,18,Delhi,Credit,0
8336,1505,72023,4,Mumbai,Credit,0
8337,1421,25235,6,Hyderabad,Debit,0
8338,4391,75961,6,Mumbai,Credit,0
8339,4158,92693,9,Hyderabad,Credit,0
8340,3264,30534,0,Hyderabad,Credit,0
8341,4561,45660,10,Delhi,Debit,0
8342,4590,50857,22,Chennai,Credit,0
8343,4349,50957,6,Delhi,Credit,1
8344,2872,57439,5,Bangalore,Credit,0
8345,4793,25885,5,Mumbai,Credit,0
8346,4056,95329,12,Bangalore,Credit,0
8347,2192,96503,15,Hyderabad,Debit,0
8348,1329,53840,12,Delhi,Credit,0
8349,1649,77010,1,Bangalore,Debit,0
8350,2464,9693,18,Bangalore,Credit,0
8351,1390,75896,18,Bangalore,Debit,0
8352,2519,19001,18,Hyderabad,Credit,0
8353,1380,92154,17,Hyderabad,Debit,0
8354,4377,15283,5,Hyderabad,Credit,0
8355,1741,13250,1,Bangalore,Credit,0
8356,3010,52325,18,Mumbai,Credit,0
8357,1819,87134,5,Delhi,Credit,1
8358,1672,76118,19,Delhi,Debit,0
8359,3560,89051,22,Hyderabad,Credit,0
8360,2771,21341,21,Bangalore,Credit,0
8361,3996,42498,14,Mumbai,Credit,0
8362,2211,30630,5,Chennai,Credit,0
8363,1929,91735,2,Hyderabad,Debit,0
8364,2539,21396,10,Chennai,Credit,0
8365,1912,10669,7,Delhi,Credit,0
8366,1643,1816,21,Delhi,Credit,0
8367,1426,3599,17,Mumbai,Credit,0
8368,1501,18743,16,Mumbai,Debit,0
8369,1729,62069,18,Chennai,Credit,0
8370,2283,97508,18,Delhi,Debit,0
8371,4584,48378,23,Mumbai,Credit,0
8372,3118,77751,20,Mumbai,Debit,0
8373,3525,89150,16,Delhi,Debit,0
8374,4249,25351,3,Delhi,Credit,0
8375,1456,44813,6,Bangalore,Credit,0
8376,3236,20815,4,Mumbai,Credit,0
8377,1290,44837,15,Chennai,Credit,0
8378,4591,7475,5,Hyderabad,Debit,0
8379,4836,12907,13,Hyderabad,Debit,0
8380,1919,52821,19,Delhi,Debit,0
8381,3339,93049,1,Chennai,Debit,0
8382,2969,22494,17,Bangalore,Credit,0
8383,1755,41507,17,Mumbai,Credit,0
8384,2658,79791,12,Bangalore,Debit,0
8385,2834,754,17,Chennai,Credit,0
8386,2306,5502,16,Bangalore,Debit,0
8387,2567,38912,12,Delhi,Debit,0
8388,2869,61521,11,Hyderabad,Debit,0
8389,1376,69267,2,Delhi,Credit,0
8390,4729,86108,21,Mumbai,Debit,0
8391,2179,18350,6,Delhi,Debit,0
8392,1507,9616,0,Chennai,Debit,0
8393,2436,7551,4,Chennai,Credit,0
8394,3575,1895,20,Mumbai,Credit,0
8395,4426,39231,0,Mumbai,Debit,0
8396,1558,57313,3,Hyderabad,Credit,0
8397,4834,78816,0,Bangalore,Credit,0
8398,4258,63088,12,Hyderabad,Credit,0
8399,4102,83340,13,Delhi,Credit,0
8400,3307,34454,14,Bangalore,Debit,1
8401,1420,22614,16,Mumbai,Debit,0
8402,2552,97948,11,Chennai,Debit,0
8403,4622,57485,6,Delhi,Debit,0
8404,1303,18277,22,Hyderabad,Credit,0
8405,1941,90346,18,Mumbai,Debit,0
8406,4110,95309,22,Bangalore,Credit,0
8407,4560,47525,2,Bangalore,Debit,0
8408,4715,17265,17,Chennai,Debit,0
8409,3589,71124,3,Mumbai,Credit,1
8410,4741,21749,2,Mumbai,Debit,0
8411,2301,12504,11,Delhi,Credit,0
8412,4274,48267,22,Delhi,Debit,0
8413,2089,21761,11,Bangalore,Debit,0
8414,3155,15109,16,Hyderabad,Credit,0
8415,3315,48448,5,Bangalore,Debit,0
8416,3269,1336,14,Delhi,Credit,1
8417,2827,34347,1,Delhi,Credit,1
8418,2553,26535,7,Delhi,Debit,0
8419,4161,60017,13,Bangalore,Debit,0
8420,1692,97853,4,Mumbai,Credit,0
8421,1254,54633,2,Hyderabad,Debit,0
8422,2478,51680,9,Hyderabad,Debit,0
8423,3300,27136,6,Delhi,Credit,0
8424,1256,16534,10,Chennai,Credit,0
8425,3430,68673,14,Bangalore,Debit,0
8426,1441,59313,1,Mumbai,Credit,0
8427,2881,18725,4,Delhi,Debit,0
8428,3646,60714,10,Chennai,Debit,1
8429,2113,24730,7,Delhi,Debit,0
8430,4820,17127,12,Chennai,Credit,0
8431,3437,38224,10,Hyderabad,Credit,0
8432,1581,77018,16,Chennai,Debit,0
8433,4115,3541,14,Hyderabad,Credit,0
8434,2735,46176,0,Hyderabad,Credit,0
8435,4735,3442,18,Bangalore,Credit,0
8436,3645,62307,15,Chennai,Credit,0
8437,1018,67854,18,Mumbai,Credit,0
8438,2124,38450,12,Mumbai,Debit,0
8439,4985,36601,22,Chennai,Credit,0
8440,3654,28138,21,Bangalore,Credit,0
8441,4837,80065,22,Mumbai,Credit,0
8442,2380,25515,3,Delhi,Debit,0
8443,2565,48205,10,Mumbai,Debit,0
8444,4832,87943,17,Bangalore,Credit,0
8445,3080,6019,17,Hyderabad,Debit,0
8446,2993,9031,9,Hyderabad,Credit,0
8447,4300,21082,16,Hyderabad,Debit,0
8448,2547,54141,12,Bangalore,Debit,0
8449,4701,24458,13,Hyderabad,Credit,0
8450,1861,24291,6,Hyderabad,Debit,0
8451,1154,47990,9,Bangalore,Credit,0
8452,4494,82988,2,Delhi,Credit,0
8453,1904,51155,1,Mumbai,Debit,0
8454,2269,91352,18,Bangalore,Debit,0
8455,1404,61100,6,Bangalore,Debit,0
8456,1843,3707,4,Chennai,Credit,0
8457,2782,21280,2,Hyderabad,Credit,0
8458,2564,18730,1,Delhi,Credit,0
8459,2184,82744,22,Chennai,Debit,0
8460,1746,84781,21,Delhi,Debit,0
8461,2725,42390,5,Hyderabad,Debit,0
8462,4188,36000,13,Hyderabad,Debit,0
8463,1270,78565,6,Hyderabad,Credit,0
8464,1769,7917,21,Mumbai,Debit,0
8465,2715,80741,1,Delhi,Credit,1
8466,2510,78592,10,Delhi,Credit,0
8467,4956,4379,20,Chennai,Credit,0
8468,1171,88137,2,Bangalore,Debit,0
8469,1273,35915,8,Hyderabad,Debit,0
8470,3306,66990,7,Hyderabad,Debit,0
8471,2158,37919,10,Chennai,Debit,0
8472,2706,66955,17,Delhi,Debit,0
8473,4793,84034,0,Mumbai,Debit,0
8474,2771,89761,14,Delhi,Debit,1
8475,1421,66302,3,Mumbai,Debit,0
8476,2444,79436,3,Mumbai,Debit,0
8477,2209,1761,9,Delhi,Debit,0
8478,3411,25851,10,Hyderabad,Debit,0
8479,4678,87337,17,Mumbai,Debit,0
8480,3425,90759,22,Chennai,Debit,0
8481,4594,53320,14,Chennai,Debit,1
8482,1579,71672,2,Mumbai,Credit,0
8483,1890,55585,6,Hyderabad,Credit,0
8484,1721,76809,6,Mumbai,Credit,0
8485,4267,16270,16,Chennai,Debit,0
8486,1880,13442,21,Chennai,Credit,0
8487,2121,85637,19,Delhi,Debit,0
8488,3652,2296,23,Hyderabad,Debit,0
8489,3007,20060,15,Delhi,Credit,0
8490,3069,68408,15,Bangalore,Debit,0
8491,2473,90253,7,Mumbai,Debit,0
8492,4243,17284,2,Delhi,Debit,1
8493,1382,96240,19,Hyderabad,Debit,0
8494,3181,49501,14,Mumbai,Credit,0
8495,2449,75255,0,Mumbai,Debit,0
8496,4096,21834,9,Mumbai,Credit,0
8497,3550,29722,1,Mumbai,Credit,0
8498,4256,1132,6,Mumbai,Debit,0
8499,4156,11198,13,Hyderabad,Credit,0
8500,2590,27544,15,Bangalore,Debit,0
8501,2786,75143,14,Chennai,Debit,0
8502,1143,52002,6,Bangalore,Credit,0
8503,2886,36769,12,Chennai,Credit,0
8504,4981,48787,9,Delhi,Credit,0
8505,2702,59503,8,Mumbai,Debit,0
8506,2435,39586,8,Delhi,Credit,0
8507,1223,50654,5,Delhi,Credit,0
8508,1219,50883,23,Chennai,Credit,0
8509,1178,14089,11,Hyderabad,Debit,0
8510,2654,67889,22,Mumbai,Debit,0
8511,1432,47981,19,Delhi,Credit,0
8512,1264,39975,19,Bangalore,Credit,0
8513,1953,51053,21,Mumbai,Credit,0
8514,1428,83867,13,Hyderabad,Debit,0
8515,4733,48947,19,Mumbai,Debit,0
8516,3463,87795,6,Delhi,Debit,0
8517,4524,93759,7,Bangalore,Debit,0
8518,3774,42337,7,Delhi,Debit,0
8519,3244,90776,7,Hyderabad,Credit,0
8520,2577,33062,1,Chennai,Credit,0
8521,4124,41833,13,Bangalore,Debit,0
8522,1479,85777,9,Hyderabad,Debit,0
8523,4514,68365,17,Hyderabad,Credit,0
8524,2353,83816,17,Delhi,Credit,0
8525,4322,46541,17,Delhi,Credit,0
8526,4878,88991,15,Delhi,Credit,0
8527,1889,58634,19,Chennai,Credit,0
8528,4854,12853,4,Mumbai,Credit,0
8529,1924,49675,19,Mumbai,Credit,0
8530,3170,93411,4,Delhi,Credit,0
8531,2902,13748,19,Delhi,Credit,0
8532,2410,34610,22,Chennai,Credit,0
8533,2362,15426,9,Mumbai,Credit,0
8534,1777,83704,16,Chennai,Debit,0
8535,3395,13167,12,Hyderabad,Debit,0
8536,1028,56431,16,Mumbai,Debit,0
8537,4022,38006,17,Delhi,Credit,0
8538,1034,48836,12,Bangalore,Credit,0
8539,4589,87828,16,Hyderabad,Debit,0
8540,2419,66530,14,Bangalore,Debit,0
8541,3670,31745,11,Chennai,Credit,0
8542,4365,1561,9,Chennai,Credit,0
8543,1588,53283,12,Chennai,Credit,0
8544,4420,22552,10,Delhi,Debit,0
8545,4218,50060,2,Chennai,Credit,0
8546,4138,90391,21,Bangalore,Credit,0
8547,1903,92579,9,Hyderabad,Credit,0
8548,3567,73955,10,Delhi,Credit,0
8549,3169,46539,5,Hyderabad,Debit,0
8550,1339,83583,0,Chennai,Debit,0
8551,1174,81215,5,Mumbai,Credit,1
8552,2923,31999,4,Delhi,Debit,0
8553,2714,68426,6,Chennai,Debit,0
8554,1596,79637,21,Delhi,Credit,0
8555,1450,93109,11,Mumbai,Debit,0
8556,1556,67360,11,Bangalore,Credit,0
8557,2159,78848,6,Bangalore,Credit,0
8558,4926,69457,1,Bangalore,Debit,0
8559,4087,73859,0,Mumbai,Credit,1
8560,2356,17279,22,Hyderabad,Credit,1
8561,4266,27435,17,Mumbai,Credit,0
8562,4567,42226,11,Mumbai,Credit,0
8563,3056,94875,6,Chennai,Debit,0
8564,4899,3310,18,Bangalore,Credit,0
8565,3381,97605,21,Delhi,Debit,0
8566,4404,3195,2,Hyderabad,Debit,0
8567,2016,97339,9,Delhi,Debit,0
8568,3374,7852,10,Chennai,Credit,0
8569,3062,2313,4,Chennai,Debit,0
8570,1838,26963,1,Hyderabad,Debit,0
8571,2637,57838,7,Delhi,Debit,0
8572,1225,8205,13,Hyderabad,Debit,0
8573,4496,972,7,Hyderabad,Debit,0
8574,2813,72281,22,Bangalore,Debit,0
8575,4479,20722,5,Delhi,Debit,0
8576,3160,38576,0,Bangalore,Credit,0
8577,3020,45394,23,Bangalore,Credit,1
8578,2451,19064,0,Bangalore,Debit,0
8579,3048,73402,7,Mumbai,Debit,0
8580,3313,91329,10,Chennai,Credit,0
8581,2514,40374,17,Chennai,Debit,0
8582,2231,94125,23,Mumbai,Debit,0
8583,2645,95688,9,Hyderabad,Credit,0
8584,2735,38748,11,Delhi,Debit,0
8585,3999,77219,19,Delhi,Debit,1
8586,4440,23434,22,Delhi,Debit,0
8587,1305,3562,15,Bangalore,Debit,0
8588,3059,6116,4,Delhi,Credit,0
8589,4416,31550,15,Delhi,Debit,0
8590,4536,78793,23,Delhi,Debit,0
8591,2723,85692,11,Chennai,Credit,0
8592,2689,79908,5,Mumbai,Credit,0
8593,2517,54850,4,Hyderabad,Debit,0
8594,2391,63190,0,Mumbai,Debit,0
8595,4917,85004,18,Delhi,Debit,0
8596,3984,2437,9,Hyderabad,Debit,0
8597,1419,56210,13,Hyderabad,Debit,0
8598,3936,59291,20,Mumbai,Debit,0
8599,4862,73617,2,Mumbai,Debit,0
8600,3218,1849,5,Mumbai,Credit,0
8601,1133,35598,4,Mumbai,Credit,0
8602,3030,33945,16,Bangalore,Debit,0
